sector,labor_input_EH_initial,labor_input_EH_final,labor_input_GTAP,total_output_GTAP,final_demand_GTAP,labor_frac_value_added,value_added_EH_initial,value_added_EH_final,total_output_EH_initial,total_output_EH_final
pdr,15.329377711209926,14.070554146171965,41.10306,156.7289200000009,0.14819000000088545,0.0036053276812209466,0.055267429798116545,0.05072895835331195,-33.46664000659278,-30.10194543888757
wht,2.7330618602269494,2.508627265478575,7.3282300000000005,59.34789000000092,0.06872000000088287,0.009377434933248937,0.025629109762822518,0.023524488953799542,-5.319365347060849,-4.775178597028127
gro,38.36169400877629,35.2114940905037,102.86021000000001,396.4104800000023,125.26517000000234,1.217819504743402,46.71761919888587,42.88124429457244,28.859908409562955,28.457347677373786
v_f,144.89728244352773,132.99855327877566,388.51686,1296.341039999994,678.0709399999942,1.7452806037812467,252.88641658930192,232.1197953684139,176.33681874905625,167.06472468262814
osd,88.99018034959276,81.68245147817704,238.61169,954.0868199999921,-148.78229000000772,-0.6235331135704529,-55.48832423057771,-50.931713294255175,-84.77767835517074,-77.66974755439857
c_b,6.473479758346542,5.941888129441491,17.35751,150.010250000001,8.608920000000921,0.49597666946474006,3.2106949303921284,2.947037884772465,-20.991550103314438,-18.1565790032808
pfb,0.5373386024971629,0.49321323041938103,1.44078,10.60891999999993,2.6628199999999342,1.8481794583489044,0.9930981673131638,0.911546561047005,-1.6848671092697098,-1.2119630734582771
ocr,35.634200288956116,32.707977718798055,95.54691,297.4902400000016,211.3024600000016,2.211504903716945,78.80520867905823,72.33385311578647,68.37142976223579,63.33627121612833
ctl,31.751274545502618,29.14391152197686,85.13552,321.9838700000018,56.65809000000199,0.6655047153056913,21.130622926997564,19.395410540327468,-60.24965473784809,-55.289250111621
oap,55.34064730111246,50.796163354047124,148.38632,616.7712399999907,124.24521999999068,0.8373091266094521,46.337229057696206,42.532091173088254,-105.68120171167712,-96.99392255084794
rmk,9.753095810451201,8.952187445508843,26.15123,115.0022500000012,0.4943400000012115,0.018903126162754542,0.1843640005823918,0.16922432871508095,-28.351097298710407,-25.885368758945262
wol,1.311679339334681,1.2039663653813766,3.5170399999999997,24.47900999999978,11.185669999999782,3.180421604531021,4.171693309036996,3.8291206395876194,3.283902847887504,3.050641947975697
frs,7.124016081960002,6.539003468230567,19.10181,356.7104300000028,20.285800000002855,1.0619831314416202,7.5655849071603445,6.944311379699113,-119.41688205080179,-82.36872821580087
fsh,0.047595852559507996,0.04368735856003096,0.12762,40.0720999999998,12.5627199999998,98.43848926500391,4.685263821237837,4.300517576627985,-2.8392196284206253,-1.0721144946397634
coa,0.028618689110168075,0.023920481227566587,0.16711,3.899790000000023,-0.5171899999999781,-3.0949075459277005,-0.08857219688161809,-0.07403167785341773,-0.13946527975881257,-0.11910363504698016
