sector,labor_input_EH_initial,labor_input_EH_final,labor_input_GTAP,total_output_GTAP,final_demand_GTAP,labor_frac_value_added,value_added_EH_initial,value_added_EH_final,total_output_EH_initial,total_output_EH_final
pdr,15.329377711209926,14.93677987000754,41.10306,156.7289200000009,0.14819000000088545,0.0036053276812209466,0.055267429798116545,0.053851985933641995,-33.46664000659278,-32.197616150513284
wht,2.7330618602269494,2.6630659212911487,7.3282300000000005,59.34789000000092,0.06872000000088287,0.009377434933248937,0.025629109762822518,0.02497272739986038,-5.319365347060849,-5.1276704823354375
gro,38.36169400877629,37.379219799030736,102.86021000000001,396.4104800000023,125.26517000000234,1.217819504743402,46.71761919888587,45.52114294335038,28.859908409562955,29.139509024067422
v_f,144.89728244352773,141.1863450946605,388.51686,1296.341039999994,678.0709399999942,1.7452806037812467,252.88641658930192,246.40978961247654,176.33681874905625,175.5263286808873
osd,88.99018034959276,86.7110693933853,238.61169,954.0868199999921,-148.78229000000772,-0.6235331135704529,-55.48832423057771,-54.067223079881146,-84.77767835517074,-82.45778640713884
c_b,6.473479758346542,6.307688672362948,17.35751,150.010250000001,8.608920000000921,0.49597666946474006,3.2106949303921284,3.128466419739043,-20.991550103314438,-19.34782775041097
pfb,0.5373386024971629,0.5235769234969236,1.44078,10.60891999999993,2.6628199999999342,1.8481794583489044,0.9930981673131638,0.9676641148725301,-1.6848671092697098,-1.3096277270809675
ocr,35.634200288956116,34.721579413538116,95.54691,297.4902400000016,211.3024600000016,2.211504903716945,78.80520867905823,76.78694313783687,68.37142976223579,67.0277065561645
ctl,31.751274545502618,30.938098559051912,85.13552,321.9838700000018,56.65809000000199,0.6655047153056913,21.130622926997564,20.58945047364126,-60.24965473784809,-58.672397389227314
oap,55.34064730111246,53.9233282767876,148.38632,616.7712399999907,124.24521999999068,0.8373091266094521,46.337229057696206,45.150494903311795,-105.68120171167712,-102.95165784263247
rmk,9.753095810451201,9.5033110877861,26.15123,115.0022500000012,0.4943400000012115,0.018903126162754542,0.1843640005823918,0.17964228845632477,-28.351097298710407,-27.24827492153183
wol,1.311679339334681,1.27808616375548,3.5170399999999997,24.47900999999978,11.185669999999782,3.180421604531021,4.171693309036996,4.0648528476601005,3.283902847887504,3.2466512263455645
