sector,labor_input_EH_initial,labor_input_EH_final,labor_input_GTAP,total_output_GTAP,final_demand_GTAP,labor_frac_value_added,value_added_EH_initial,value_added_EH_final,total_output_EH_initial,total_output_EH_final
pdr,15.329377711209926,14.784217030150177,41.10306,156.7289200000009,0.14819000000088545,0.0036053276812209466,0.055267429798116545,0.05330194690397857,-33.46664000659278,-31.921300954295667
wht,2.7330618602269494,2.635865620877313,7.3282300000000005,59.34789000000092,0.06872000000088287,0.009377434933248937,0.025629109762822518,0.024717658352564814,-5.319365347060849,-5.086947698987786
gro,38.36169400877629,36.99743202590813,102.86021000000001,396.4104800000023,125.26517000000234,1.217819504743402,46.71761919888587,45.05619434656912,28.859908409562955,28.63042340608917
v_f,144.89728244352773,139.74428128009137,388.51686,1296.341039999994,678.0709399999942,1.7452806037812467,252.88641658930192,243.89298360749424,176.33681874905625,173.3264893402329
osd,88.99018034959276,85.82541083050543,238.61169,954.0868199999921,-148.78229000000772,-0.6235331135704529,-55.48832423057771,-53.51498563860832,-84.77767835517074,-81.62132046169278
c_b,6.473479758346542,6.243262544029618,17.35751,150.010250000001,8.608920000000921,0.49597666946474006,3.2106949303921284,3.0965125631817703,-20.991550103314438,-19.181435740024806
pfb,0.5373386024971629,0.5182291589166299,1.44078,10.60891999999993,2.6628199999999342,1.8481794583489044,0.9930981673131638,0.9577804862271454,-1.6848671092697098,-1.3055075422162383
ocr,35.634200288956116,34.36693652492603,95.54691,297.4902400000016,211.3024600000016,2.211504903716945,78.80520867905823,76.00264865060291,68.37142976223579,66.29797826877419
ctl,31.751274545502618,30.622099781736228,85.13552,321.9838700000018,56.65809000000199,0.6655047153056913,21.130622926997564,20.37915179730684,-60.24965473784809,-58.07993295426646
oap,55.34064730111246,53.37256056326011,148.38632,616.7712399999907,124.24521999999068,0.8373091266094521,46.337229057696206,44.68933207013341,-105.68120171167712,-101.90466575614545
rmk,9.753095810451201,9.40624517798369,26.15123,115.0022500000012,0.4943400000012115,0.018903126162754542,0.1843640005823918,0.17780743931722726,-28.351097298710407,-27.045457536017743
wol,1.311679339334681,1.265031914016119,3.5170399999999997,24.47900999999978,11.185669999999782,3.180421604531021,4.171693309036996,4.023334829758094,3.283902847887504,3.2091828441534127
frs,7.124016081960002,6.870663758578874,19.10181,356.7104300000028,20.285800000002855,1.0619831314416202,7.5655849071603445,7.296529013418044,-119.41688205080179,-85.1723323022405
fsh,0.047595852559507996,0.045903194978373044,0.12762,40.0720999999998,12.5627199999998,98.43848926500391,4.685263821237837,4.518641166107956,-2.8392196284206253,-1.6119177212867157
coa,0.028618689110168075,0.022968324599785664,0.16711,3.899790000000023,-0.5171899999999781,-3.0949075459277005,-0.08857219688161809,-0.07108484112119348,-0.13946527975881257,-0.11811198366980857
oil,20.6175383118955,16.54689041043053,120.38974999999999,1611.642749999994,-335.17088000000626,-2.7840483097606423,-57.400222688657955,-46.0673422789537,-142.97533655761842,-114.75059312516177
gas,14.312332982616635,11.486560703724237,83.57245,843.0369199999942,-6312.493250000006,-75.53318408159633,-1081.056081813085,-867.6165040988335,-1067.385324589499,-856.6922162653481
omn,133.0045807889357,61.83904342256161,608.06342,3627.745659999987,0.0,0.0,133.0045807889357,61.83904342256161,86.30424106632097,2.961442842994167
cmt,11.38482574399108,10.979945684717567,30.526429999999998,821.1906899999836,678.3632899999836,22.222162565356765,252.99544846122856,243.99813796458128,218.48582231558265,213.11123071310624
omt,10.197577373532392,9.834919584622341,27.34303,740.1369999999845,616.7386699999845,22.555608138526875,230.01255919970473,221.83259222466504,199.87620481462739,194.7834646298446
vol,5.063628845048224,4.883550344680815,13.57724,1319.197199999976,47.71923999997625,3.5146495163948086,17.796880671451543,17.16396785722213,8.032674882536517,7.877685674771345
mil,22.153926298030385,21.36606329561054,59.4019,396.5360300000039,291.1728800000039,4.901743546923649,108.59286527039256,104.73096288242121,95.51907160848545,92.86681132697862
pcr,1.2780989399892955,1.2326457388409684,3.4269999999999996,139.5723200000023,116.29930000000228,33.936183250657216,43.37379983994747,41.83129167644886,37.28028139814628,36.28222858721482
sgr,13.954830225299816,13.458552757745842,37.41745,292.8026200000042,204.82979000000418,5.474178224331272,76.39122774357611,73.67451643746588,54.277925834594264,53.980528075109405
ofd,19.98701341179584,19.27621261810433,53.5917,769.5935799999867,458.8019899999865,8.561064306599464,171.11010711525014,165.0248958112752,123.64433555258817,121.23735707345526
b_t,70.45492851400078,58.24998915905187,78.20145000000001,921.0174499999864,479.84362999998655,6.135994025686052,432.31102044204664,357.42158547621955,316.8060413010461,255.45329923910376
tex,17.00161222959418,14.056415199732461,18.870939999999997,108.1444800000024,57.146340000002425,3.0282720415624462,51.48550697636622,42.56664915394322,41.786442066087524,34.325670550905244
wap,63.24254977131235,52.287014070813846,70.19606999999999,398.1065899999925,169.1061999999925,2.4090550938249464,152.3547866730577,125.96229758819075,105.12313522341717,85.7646435250509
lea,44.845523371269614,37.076912932916485,49.77629,283.1770500000034,102.95909000000339,2.0684363981325924,92.76011283443991,76.69123624083751,63.376337065238545,51.68834185035195
lum,79.56106818615866,65.77866810844007,88.30881,729.3413499999876,283.6893599999878,3.212469514649646,255.5875061009965,211.31196601262064,93.61295050082404,89.45569781952813
ppp,40.63256794564368,33.59376969444861,45.10012,384.9241199999911,60.396389999991165,1.33916251220598,54.41361176746837,44.98751701848692,0.2800107243300758,-1.019133229160893
p_c,0.6797893419166019,0.5455743344676034,3.96942,2456.712769999981,767.7974399999807,193.42811796181326,131.49037301742788,105.52941672433735,-165.19169433852537,-140.70783641032503
crp,60.89031775182855,50.34226027538166,67.58521000000002,755.9251099999866,0.0,0.0,60.89031775182855,50.34226027538166,-27.734039227180173,-18.84224857113858
nmm,38.59126132993356,17.94259017965873,176.42952,743.1467099999925,29.344549999992683,0.1663244903686905,6.418671873386152,2.984292167526009,-437.4704643707941,-300.54227257112063
i_s,0.44743280270470376,0.20802904945839515,2.04555,106.6301900000014,1.315650000001419,0.6431766517569452,0.2877783319298372,0.13379942749883053,-19.801608831127155,-12.722943013145185
nfm,2.736054158672202,1.272098832393639,12.50855,1007.930119999989,-832.0841900000107,-66.52123467548283,-182.00570077386428,-84.62158496006496,-198.81042279282548,-96.97506967428228
fmp,0.26098472204717105,0.21577421978229488,0.28968,20.80381999999974,7.151879999999739,24.68889809444815,6.443425206830481,5.327227723614136,2.9147612717227984,2.6819704358334464
mvh,0.27119238878562196,0.22421360776259525,0.30101,32.4416999999997,26.1009699999997,86.71130527224909,23.515446011500526,19.441854588894714,22.65856781213773,18.71241353305636
otn,0.30487935360596635,0.25019739371578775,0.52639,22.30334999999975,10.880379999999754,20.669807557133975,6.301797567178725,5.171531979401814,4.025401358814008,3.1768341744251547
ele,0.1525564173717463,0.12612899970911348,0.16932999999999998,32.57724999999974,25.525229999999734,150.7425146164279,22.996737975490344,19.01300258220647,22.13410051321122,18.271299411244524
ome,1.4052524511885374,1.1618199290514784,1.5597599999999998,95.21567000000184,62.499320000001845,40.06983125609187,56.308228591334164,46.553928507057364,51.66692178898869,42.683158196202484
omf,31.31993249092155,25.894366320957594,34.76356,199.2767200000027,103.42334000000274,2.975050311303064,93.17837490710711,77.03704258416047,83.37559628893145,68.04359418990619
